order_id,context,chart_type,task,q1_pre,q2_pre,q3_pre,q4_pre,comment,q1_post,q2_post,q3_post,q4_post,q1_oor,q2_oor,name
1246,education,tree map,describe the characteristics of an alternative chart type,3,4,Y,Y,,,,,,,,tree_map-describe_the_characteristics_of_an_alternative_chart_type-education
1247,education,tree map,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1248,education,tree map,judge which task this visualization design best supports,3,4,Y,Y,,,,,,,,tree_map-judge_which_task_this_visualization_design_best_supports-education
1249,innovation,line,make comparisons,4,4,Y,Y,,,,,,,,line_chart-make_comparisons-innovation
1250,innovation,line,identify range,4,4,Y,Y,,4,4,Y,Y,,,line_chart-identify_range-innovation
1251,innovation,line,retrieve value,4,4,Y,Y,,,,,,,,line_chart-retrieve_value-innovation
1252,innovation,line,locate value,1,4,Y,Y,exactly the same as retrieve value^,,,,,y,,line_chart-locate_value-innovation
1253,innovation,line,identify labels of scales,4,4,Y,Y,,,,,,,,line_chart-identify_labels_of_scales-innovation
1254,innovation,line,describe the topic of the visualization,4,4,Y,Y,,,,,,,,line_chart-describe_the_topic_of_the_visualization-innovation
1255,innovation,line,estimate difference,4,4,Y,Y,,4,4,Y,Y,,,line_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation
1256,innovation,line,estimate ratio,3,4,N,M,,3,4,Y,Y,,,line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1257,innovation,line,estimate average,3,3,Y,Y,,3,3,Y,Y,,,line_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation
1258,innovation,line,describe trend or correlation,4,4,Y,Y,,,,,,,,line_chart-describe_trend_or_correlation-innovation
1259,innovation,line,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,line_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation
1260,innovation,line,judge which design is more appropriate for a task,3,3,Y,Y,,,,,,,,line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation
1261,innovation,line,judge which task this visualization design best supports,3,3,Y,Y,,,,,,,,line_chart-judge_which_task_this_visualization_design_best_supports-innovation
1262,innovation,bar,make comparisons,4,4,Y,Y,,,,,,,,bar_chart-make_comparisons-innovation
1263,innovation,bar,identify range,4,4,Y,Y,,4,4,Y,Y,,,bar_chart-identify_range-innovation
1264,innovation,bar,retrieve value,4,4,Y,Y,,,,,,,,bar_chart-retrieve_value-innovation
1265,innovation,bar,locate value,4,4,Y,Y,,,,,,,,bar_chart-locate_value-innovation
1266,innovation,bar,identify labels of scales,4,4,Y,Y,,,,,,,,bar_chart-identify_labels_of_scales-innovation
1267,innovation,bar,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bar_chart-describe_the_topic_of_the_visualization-innovation
1268,innovation,bar,estimate difference,3,3,Y,N,,3,3,Y,Y,,,bar_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation
1269,innovation,bar,estimate ratio,4,4,Y,Y,,4,4,Y,Y,,,bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1270,innovation,bar,estimate average,3,4,Y,Y,,3,4,Y,Y,,,bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation
1271,innovation,bar,describe trend or correlation,2,3,Y,Y,,,,,,,,bar_chart-describe_trend_or_correlation-innovation
1272,innovation,bar,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,bar_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation
1273,innovation,bar,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation
1274,innovation,bar,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,bar_chart-judge_which_task_this_visualization_design_best_supports-innovation
1275,innovation,stacked bar,make comparisons,3,4,Y,M,multiple correct answers,3,4,Y,M,,,stacked_bar_chart-make_comparisons-innovation
1276,innovation,stacked bar,identify range,3,3,N,M,,3,3,Y,Y,,,stacked_bar_chart-identify_range-innovation
1277,innovation,stacked bar,retrieve value,4,4,Y,Y,,,,,,,,stacked_bar_chart-retrieve_value-innovation
1278,innovation,stacked bar,locate value,4,1,Y,M,confusing wording of question stem,4,1,Y,M,,y,stacked_bar_chart-locate_value-innovation
1279,innovation,stacked bar,identify labels of scales,4,4,Y,Y,,,,,,,,stacked_bar_chart-identify_labels_of_scales-innovation
1280,innovation,stacked bar,describe the topic of the visualization,4,4,Y,Y,,,,,,,,stacked_bar_chart-describe_the_topic_of_the_visualization-innovation
1281,innovation,stacked bar,estimate difference,2,3,N,M,very close,,,,,,,stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation
1282,innovation,stacked bar,estimate ratio,4,4,Y,N,,4,4,Y,Y,,,stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1283,innovation,stacked bar,estimate average,2,3,N,M,very close,2,3,N,M,y,,stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation
1284,innovation,stacked bar,describe trend or correlation,4,4,Y,Y,,,,,,,,stacked_bar_chart-describe_trend_or_correlation-innovation
1285,innovation,stacked bar,describe the characteristics of an alternative chart type,3,2,Y,Y,,,,,,,,stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation
1286,innovation,stacked bar,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation
1287,innovation,stacked bar,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-innovation
1288,innovation,100 percent bar,make comparisons,4,3,Y,Y,,,,,,y,,100_percent_stacked_bar_chart-make_comparisons-innovation
1289,innovation,100 percent bar,identify range,3,1,Y,Y,<-neg val in all but correct option,3,3,Y,Y,,,100_percent_stacked_bar_chart-identify_range-innovation
1290,innovation,100 percent bar,retrieve value,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-retrieve_value-innovation
1291,innovation,100 percent bar,locate value,4,3,Y,Y,,,,,,,,100_percent_stacked_bar_chart-locate_value-innovation
1292,innovation,100 percent bar,identify labels of scales,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-identify_labels_of_scales-innovation
1293,innovation,100 percent bar,describe the topic of the visualization,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-describe_the_topic_of_the_visualization-innovation
1294,innovation,100 percent bar,estimate difference,3,3,N,N,,3,3,Y,Y,,,100_percent_stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation
1295,innovation,100 percent bar,estimate ratio,3,3,Y,Y,,,,,,,,100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1296,innovation,100 percent bar,estimate average,3,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation
1297,innovation,100 percent bar,describe trend or correlation,3,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-describe_trend_or_correlation-innovation
1298,innovation,100 percent bar,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation
1299,innovation,100 percent bar,judge which design is more appropriate for a task,3,3,Y,Y,,,,,,,,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation
1300,innovation,100 percent bar,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-innovation
1301,innovation,area,make comparisons,4,4,Y,Y,,,,,,,,area_chart-make_comparisons-innovation
1302,innovation,area,identify range,4,4,Y,Y,,4,4,Y,Y,,,area_chart-identify_range-innovation
1303,innovation,area,retrieve value,4,4,Y,Y,,4,4,Y,Y,,,area_chart-retrieve_value-innovation
1304,innovation,area,locate value,4,4,Y,Y,,,,,,,,area_chart-locate_value-innovation
1305,innovation,area,identify labels of scales,4,4,Y,Y,,,,,,,,area_chart-identify_labels_of_scales-innovation
1306,innovation,area,describe the topic of the visualization,4,4,Y,Y,,,,,,,,area_chart-describe_the_topic_of_the_visualization-innovation
1307,innovation,area,estimate difference,3,4,Y,Y,,,,,,,,area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation
1308,innovation,area,estimate ratio,4,4,Y,Y,,,,,,,,area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1309,innovation,area,estimate average,3,4,Y,Y,,,,,,,,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation
1310,innovation,area,describe trend or correlation,4,4,Y,Y,,,,,,,,area_chart-describe_trend_or_correlation-innovation
1311,innovation,area,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,area_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation
1312,innovation,area,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation
1313,innovation,area,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,area_chart-judge_which_task_this_visualization_design_best_supports-innovation
1314,innovation,stacked area,make comparisons,3,3,Y,M,too hard for human eyes,4,3,Y,M,,,stacked_area_chart-make_comparisons-innovation
1315,innovation,stacked area,identify range,2,3,N,M,,2,3,Y,Y,,,stacked_area_chart-identify_range-innovation
1316,innovation,stacked area,retrieve value,4,4,Y,Y,,,,,,,,stacked_area_chart-retrieve_value-innovation
1317,innovation,stacked area,locate value,3,3,N,M,hard to tell,,,,,,,stacked_area_chart-locate_value-innovation
1318,innovation,stacked area,identify labels of scales,3,3,N,N,not exactly right,,,,,,,stacked_area_chart-identify_labels_of_scales-innovation
1319,innovation,stacked area,describe the topic of the visualization,4,4,Y,Y,,,,,,,,stacked_area_chart-describe_the_topic_of_the_visualization-innovation
1320,innovation,stacked area,estimate difference,3,3,N,M,very close,,,,,,,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation
1321,innovation,stacked area,estimate ratio,4,4,Y,Y,,,,,,y,y,stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1322,innovation,stacked area,estimate average,3,3,Y,Y,,3,3,Y,Y,,,stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation
1323,innovation,stacked area,describe trend or correlation,4,4,Y,Y,,,,,,,,stacked_area_chart-describe_trend_or_correlation-innovation
1324,innovation,stacked area,describe the characteristics of an alternative chart type,4,3,Y,Y,,,,,,,,stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation
1325,innovation,stacked area,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation
1326,innovation,stacked area,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-innovation
1327,innovation,scatterplot,make comparisons,3,4,N,M,can't tell/too hard,,,,,,,scatterplot-make_comparisons-innovation
1328,innovation,scatterplot,identify range,4,4,Y,Y,,,,,,,,scatterplot-identify_range-innovation
1329,innovation,scatterplot,retrieve value,3,3,N,M,unsure which point,3,3,N,M,,,scatterplot-retrieve_value-innovation
1330,innovation,scatterplot,locate value,4,4,Y,Y,,,,,,,,scatterplot-locate_value-innovation
1331,innovation,scatterplot,identify labels of scales,4,4,Y,Y,,,,,,,,scatterplot-identify_labels_of_scales-innovation
1332,innovation,scatterplot,describe the topic of the visualization,4,4,Y,Y,,,,,,,,scatterplot-describe_the_topic_of_the_visualization-innovation
1333,innovation,scatterplot,estimate difference,4,4,Y,Y,,,,,,,,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-innovation
1334,innovation,scatterplot,estimate ratio,2,3,Y,Y,,,,,,,,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1335,innovation,scatterplot,estimate average,4,4,Y,Y,,,,,,,,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-innovation
1336,innovation,scatterplot,describe trend or correlation,4,4,Y,Y,,,,,,,,scatterplot-describe_trend_or_correlation-innovation
1337,innovation,scatterplot,describe the characteristics of an alternative chart type,2,3,Y,Y,,,,,,,,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-innovation
1338,innovation,scatterplot,judge which design is more appropriate for a task,3,4,Y,Y,,,,,,,,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation
1339,innovation,scatterplot,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,scatterplot-judge_which_task_this_visualization_design_best_supports-innovation
1340,innovation,bubble ,make comparisons,4,4,N,M,size not too clear,,,,,y,y,bubble_chart-make_comparisons-innovation
1341,innovation,bubble ,identify range,3,4,Y,Y,,3,4,Y,Y,,,bubble_chart-identify_range-innovation
1342,innovation,bubble ,retrieve value,3,4,N,N,no correct answer,4,4,N,N,,,bubble_chart-retrieve_value-innovation
1343,innovation,bubble ,locate value,4,4,Y,Y,,,,,,,,bubble_chart-locate_value-innovation
1344,innovation,bubble ,identify labels of scales,3,3,Y,Y,,,,,,,y,bubble_chart-identify_labels_of_scales-innovation
1345,innovation,bubble ,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bubble_chart-describe_the_topic_of_the_visualization-innovation
1346,innovation,bubble ,estimate difference,2,3,N,M,size diff; hard to tell,,,,,,,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation
1347,innovation,bubble ,estimate ratio,3,3,Y,Y,process of elimination,,,,,,,bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation
1348,innovation,bubble ,estimate average,4,4,Y,Y,,,,,,,,bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation
